PG.ProteinGroups	STM_ID	ΔlppA early	ΔlppA late	ΔlppB early	ΔlppB late	WT early	WT late	WT early vs ΔlppA early	WT early vs ΔlppB early	WT late vs ΔlppA late	WT late vs ΔlppB late	ΔlppA early vs ΔlppB early	ΔlppA late vs ΔlppB late
A0A0H3NCZ8	STM2045	21024.1982421875	17355.3774414063	14248.9067382813	11782.6508789063	13506.1848144531	13719.4261067708	-0.6384305801998038	-0.07723102714040124	-0.3391626071355089	0.21955597839214716	0.5611995530594024	0.558718585527656
A0A0H3NII9	STM2051	4051.76293945312	4095.13891601562	4663.63159179687	6025.70031738281	5199.43908691406	9518.88004557292	0.3598062269673315	0.156902168459869	1.216879449578304	0.6596629180105263	-0.20290405850746257	-0.5572165315677775
A0A0H3NEL3	STM2059	638659.9609375	702392.75	495120.953125	419305.296875	511833.09375	389684.9375	-0.319374576303861	0.04789242687194156	-0.8499697855899172	-0.10569288708418843	0.36726700317580246	0.7442768985057289
A0A0H3ND06	STM2060	41824.625	16417.0546875	20481.0266113281	14999.2360839844	19986.2504882812	12575.6432291667	-1.0653447638037592	-0.035280190930180956	-0.3845631286269309	-0.25425683160999807	1.0300645728735782	0.13030629701693283
A0A0H3NIJ8	STM2061	1477894.765625	2611640.5625	738156.671875	776737.171875	728052.140625	750725.208333333	-1.0214298650213915	-0.019885282087437603	-1.798599521195479	-0.049141582307195966	1.001544582933954	1.749457938888283
A0A0H3ND08	STM2065	28888.1997070312	16872.9959716797	24375.2554931641	34007.9770507812	26580.423828125	55402.0625	-0.12011619018239915	0.12494676796544232	1.7152235242002916	0.7040664951848569	0.24506295814784163	-1.0111570290154346
A0A0H3NIK3	STM2066	84240.830078125	92700.263671875	117267.134765625	818898.875	111507.251953125	562030.833333333	0.4045459825586883	-0.07266120106119843	2.60000393219628	-0.5430360262099481	-0.4772071836198865	-3.1430399584062276
A0A0H3ND89	STM2067	244165.74609375	275963.515625	266804.88671875	283883.7890625	272024.98828125	293179.666666667	0.15587836441693542	0.027954093141828895	0.08730750464796919	0.04648458196199073	-0.12792427127510675	-0.04082292268597839
A0A0H3NN57	STM2068	37556.9970703125	32398.5366210937	254678.94921875	157687.732421875	233658.921875	164160.809895833	2.6372505054214197	-0.12427559177259621	2.3411091977214427	0.05803932604006547	-2.761526097194016	-2.283069871681377
A0A0H3ND11	STM2070	220781.97265625	268295.5	108758.630859375	122847.1640625	113340.60546875	133078.026041667	-0.961957563137237	0.05953491970809873	-1.0115504852581882	0.11540781852318044	1.0214924828453358	1.1269583037813684
A0A0H3NIK6	STM2071	1904706.75	1963949.90625	2691396.4375	2125261.65625	2746906.875	2167046.29166667	0.528239104864544	0.029453088504622044	0.14197184026687762	0.028089499346028852	-0.49878601635992165	-0.11388234092084876
A0A0H3ND93	STM2072	1356573.46875	1800656.25	1679345.15625	1578108.96875	1742719.75	1695684.375	0.36137340302431187	0.05344180740616486	-0.08665513338419528	0.103670832697607	-0.3079315956181471	0.19032596608180236
A0A0H3NN63	STM2073	1673242.09375	1649926.9375	1772184.1875	1340525.96875	1834095.71875	1450315.54166667	0.13242273559463094	0.049540378462867844	-0.18603532199982506	0.11356765051663817	-0.08288235713176306	0.2996029725164633
A0A0H3NEM6	STM2074	2419640.75	1421888.34375	2353095.9375	1849522.65625	2512408.375	1885863.75	0.05427812069094725	0.09451084208894528	0.40741726858496835	0.028072474587802994	0.04023272139799814	-0.37934479399716536
A0A0H3ND14	STM2075	975467.234375	1029111.4375	863165.65625	679011.484375	888203.109375	722781.854166667	-0.13520379216889686	0.041252157999642394	-0.5097670210361885	0.09012431149319945	0.17645595016853924	0.5998913325293878
A0A0H3NIK9	STM2076	1034221.546875	1039383.21875	1119068.71875	886930.328125	1164793.28125	884463.020833333	0.17152867171222289	0.05777530819868073	-0.232853940840388	-0.0040189541166197875	-0.1137533635135421	0.22883498672376815
A0A0H3ND98	STM2077	1578044.71875	1727090.0625	1576648.40625	1223264.25	1594419.0625	1243956.95833333	0.014892774784635203	0.016169889972078536	-0.47340674878506056	0.024200479153940125	0.0012771151874431466	0.49760722793900075
A0A0H3NN68	STM2078	694382.0859375	683008.671875	803159.140625	541313.703125	812877.34375	528563.802083333	0.2273079495616124	0.01735180189636317	-0.369826268417479	-0.03438728221430342	-0.20995614766524928	0.33543898620317564
A0A0H3NEN1	STM2079	1443478.0	1356462.09375	827644.734375	693519.40625	839422.296875	699533.291666667	-0.7820804297228862	0.02038515955794019	-0.9553841083558017	0.012456465688687916	0.8024655892808262	0.9678405740444895
A0A0H3ND19	STM2080	2427509.1875	3218038.3125	2261701.71875	2577019.125	2269318.75	2442836.75	-0.09721749075085422	0.004850591004097653	-0.39762404789440753	-0.07714578966404789	0.10206808175495156	0.32047825823035964
A0A0H3NIL3	STM2081	9125742.75	8937582.25	9467770.0	9311350.75	9179934.75	9316385.66666667	0.008541913627876423	-0.044540760036768004	0.05988574990356529	0.000779896099097298	-0.05308267366464426	-0.05910585380446803
A0A0H3NDA3	STM2082	193193.16796875	102591.607421875	254610.34375	230065.64453125	248325.296875	221275.572916667	0.36218716021502984	-0.036059794864997524	1.1089314826442311	-0.05620136572191956	-0.3982469550800276	-1.1651328483661507
A0A0H3NN75	STM2083	481787.3046875	362713.046875	534801.796875	594635.40625	560746.921875	577639.875	0.2189534174908101	0.068345483168374	0.6713416958716126	-0.04183503168958228	-0.15060793432243608	-0.713176727561195
A0A0H3NEN6	STM2084	255557.8828125	152491.30078125	297468.7265625	270983.53515625	300665.734375	252466.0	0.23451036663366578	0.01542245612388873	0.7273621677479494	-0.10211608581071574	-0.21908791050977722	-0.8294782535586651
A0A0H3ND22	STM2085	208493.41796875	109910.095703125	253086.15234375	230170.8359375	246504.7890625	222066.255208333	0.24161383612468498	-0.0380128969142956	1.014666270215265	-0.05171486652557156	-0.2796267330389806	-1.0663811367408365
A0A0H3NIL6	STM2086	247230.8125	100596.076171875	266412.08984375	193628.671875	266263.75	194248.546875	0.106997470539062	-0.0008035249450750263	0.949329773431359	0.004611208426684523	-0.10780099548413698	-0.9447185650046743
A0A0H3NDA8	STM2087	324770.5	279620.34375	259465.70703125	233647.1328125	267538.0078125	256540.817708333	-0.27967673093561096	0.04419998909002415	-0.12428093917951064	0.1348570551237771	0.3238767200256354	0.2591379943032879
A0A0H3NEN8	STM2089	417170.84375	446823.5625	295958.5625	254289.30078125	325605.046875	220020.088541667	-0.35751526926679195	0.13772786494090294	-1.0220700134984892	-0.20883550947087093	0.49524313420769467	0.8132345040276184
A0A0H3ND26	STM2090	3590010.1875	4849027.375	4118629.8125	4443695.75	3924591.6875	4434723.16666667	0.12855462652061508	-0.06962189627130638	-0.12885134995214748	-0.002915993491042568	-0.1981765227919214	0.12593535646110499
A0A0H3NIM7	STM2091	1433429.59375	1667686.28125	1691689.1875	1747384.96875	1733760.3125	1707978.41666667	0.27443341882792494	0.035439936031714185	0.03444182401990818	-0.0329077413053756	-0.23899348279621074	-0.06734956532528376
A0A0H3NDB2	STM2092	281176.15625	227442.98046875	462071.796875	428194.1640625	470572.9609375	375135.052083333	0.7429441668735256	0.02630139035895774	0.7219051629786574	-0.19085506043851172	-0.7166427765145678	-0.9127602234171691
A0A0H3NN86	STM2093	279027.84375	281714.89453125	389515.9453125	422042.953125	415631.3984375	420535.427083333	0.5748955517320553	0.0936222572556876	0.5779914999027038	-0.005162493403958587	-0.48127329447636774	-0.5831539933066625
A0A0H3NEP5	STM2094	186754.0234375	209269.6796875	210425.08203125	221592.7109375	237970.75390625	200993.989583333	0.3496449554709502	0.17747760055942952	-0.05821093949912567	-0.14075806574082758	-0.17216735491152074	-0.08254712624170185
A0A0H3ND30	STM2095	787268.59375	771619.75	990209.984375	960870.078125	951319.9375	913497.854166667	0.27307468767469906	-0.05780388211213485	0.24351126955062516	-0.07294003351431996	-0.3308785697868338	-0.31645130306494534
A0A0H3NIN4	STM2096	4175351.25	4753680.75	4164705.75	3929313.5625	3835616.25	3743018.0	-0.12243918170192364	-0.1187561808786196	-0.3448430312114879	-0.07007531455011358	0.003683000823303996	0.2747677166613744
A0A0H3NDB8	STM2097	321695.671875	320164.140625	366270.7890625	359344.0859375	363162.09375	348624.802083333	0.1749170984383689	-0.012297022988422916	0.12286347963473454	-0.04369073224378252	-0.18721412142679178	-0.1665542118785171
A0A0H3NN91	STM2098	1014035.109375	1153515.8125	602501.953125	544053.796875	636951.765625	549684.28125	-0.6708515733338498	0.08021820769090855	-1.0693626509239436	0.014853910284661475	0.7510697810247583	1.0842165612086052
A0A0H3ND35	STM2100	7637.92797851563	5469.69860839844	9382.59643554687	7556.57653808594	9328.27648925781	8644.75830078125	0.28842923432135753	-0.00837666287522258	0.6603642882955727	0.19409284997341977	-0.29680589719658024	-0.46627143832215284
A0A0H3NIN6	STM2101	25567.5888671875	16603.8400878906	35359.0786132813	26518.8666992187	47710.4614257813	28182.7688802083	0.8999895245438086	0.43222495775700487	0.763296416985938	0.0877942371956386	-0.4677645667868038	-0.6755021797902993
A0A0H3NN97	STM2103	6931.61904907226	9622.95751953125	11926.0966796875	5322.12969970703	7521.43688964844	2239.03670247396	0.11781593119183476	-0.6650417325032809	-2.1036021828449676	-1.2491254919455157	-0.7828576636951157	0.854476690899452
A0A0H3NEQ5	STM2104	107931.498046875	100890.509765625	59352.74609375	52307.185546875	70145.40625	63667.12109375	-0.6216954218364146	0.24103384525986168	-0.6641700392862332	0.2835393836633818	0.8627292670962763	0.9477094229496152
A0A0H3ND41	STM2105	132072.107421875	66712.1796875	177130.78125	98524.9375	158326.09375	130779.026041667	0.2615732328404262	-0.16191589516318267	0.9711090997965022	0.40857034987744	-0.42348912800360905	-0.5625387499190622
A0A0H3NNA3	STM2108	96558.751953125	83659.341796875	92251.2265625	73814.94140625	89112.953125	68480.15625	-0.11577187727078735	-0.04993294148479299	-0.28884065387942337	-0.10822687847371049	0.0658389357859943	0.180613775405713
A0A0H3ND51	STM2115	5332.74691772461	5889.68426513672	10290.4084472656	7879.80517578125	7606.50793457031	6492.1083984375	0.5123554180283901	-0.43599406171588484	0.14049679273119553	-0.27947287151330413	-0.9483494797442751	-0.41996966424449983
A0A0H3NES0	STM2119	68382.2041015625	38369.5874023438	53646.765625	64632.08984375	58688.919921875	74843.7057291667	-0.22053276679622985	0.12959696459480968	0.9639177409994677	0.21163035123152754	0.3501297313910396	-0.7522873897679401
A0A0H3ND56	STM2120	440537.6640625	356690.7421875	349072.5546875	309784.8671875	331711.640625	321952.864583333	-0.4093357276580176	-0.0735972906501804	-0.14782428508108825	0.05558281542071806	0.335738437007837	0.20340710050180627
A0A0H3NIS8	STM2121	470494.2890625	425620.2578125	377582.9765625	352322.46875	384600.6328125	302775.020833333	-0.2908160749340713	0.02656741461141148	-0.49132063214645977	-0.2186502963143511	0.31738348954548246	0.27267033583210865
A0A0H3NDE3	STM2122	217300.89453125	231985.5	217754.03125	220934.2109375	222585.63671875	221640.994791667	0.034666386207585324	0.03166107219021428	-0.06580988667554316	0.0046079148358459535	-0.003005314017371317	0.07041780151138921
A0A0H3NNC0	STM2123	7199.22692871094	5557.79382324219	5010.36114501953	4603.41577148438	5329.24658203125	5217.41975911458	-0.4339104070671038	0.08901699143883175	-0.0911758083160587	0.18063175791081654	0.5229273985059356	0.27180756622687524
A0A0H3NES5	STM2124	92137.853515625	94957.306640625	29627.0083007812	27621.9331054687	34724.59765625	22375.6432291667	-1.4078360104505951	0.22904502615256983	-2.085349859199964	-0.3038851334260404	1.6368810366031648	1.7814647257739238
A0A0H3ND59	STM2125	47459.373046875	33766.4379882812	66099.689453125	61070.4130859375	69678.4609375	68039.84375	0.5540197157381228	0.07606926420659156	1.0107898300382423	0.15590622419296477	-0.47795045153153115	-0.8548836058452779
A0A0H3NIU9	STM2126	35030.5268554687	49969.5458984375	20814.8630371094	16501.4782714844	17533.6169433594	25248.4254557292	-0.9984890513982156	-0.2474904306125111	-0.9848556863371255	0.6135981482892622	0.7509986207857047	1.5984538346263877
A0A0H3NDE6	STM2127	16401.8715820313	3536.21966552734	3333.2632446289	3536.21966552734	3577.70349121093	6224.61214192708	-2.1967547156030025	0.10209856746691469	0.815776049157926	0.815776049157926	2.2988532830699167	0.0
A0A0H3NNC4	STM2128	9630.36547851563	3770.76574707031	3828.19372558593	4299.11614990234	4099.81378173828	6285.68896484375	-1.2320321679558852	0.09889454315482929	0.7372133568418792	0.5480307965619383	1.3309267111107146	-0.18918256027994085
A0A0H3ND62	STM2130	46757.3701171875	37092.693359375	24227.8544921875	16953.1437988281	23392.802734375	19201.8470052083	-0.9991290633495689	-0.05060192801053886	-0.9498899391024445	0.17969225671387967	0.9485271353390299	1.1295821958163241
A0A0H3NIV4	STM2131	375674.859375	445645.0625	289739.9765625	244629.71875	278359.0703125	259692.880208333	-0.43253747818300425	-0.05781165854731293	-0.7790886603782832	0.08620678156396151	0.3747258196356912	0.8652954419422448
A0A0H3ND66	STM2136	104792.78125	69987.099609375	278199.4453125	264289.3515625	263116.91796875	249330.614583333	1.3281646754312502	-0.08041552905293685	1.8328991115163509	-0.0840582607215213	-1.4085802044841869	-1.9169573722378723
P0DUJ8	STM2137	3899.91934204101	57079.9100341797	3281.14654541015	3976.81335449219	5020.96981811523	3139.77010091145	0.36452176622343496	0.6137660225606503	-4.184252229316371	-0.3409539265994248	0.24924425633721528	3.8432983027169456
A0A0H3NDF5	STM2138	419874.015625	655087.15625	49393.154296875	26182.1350097656	25172.2932128906	19029.9078776042	-4.0600479500427324	-0.9724744506479561	-5.105346380416376	-0.46031416831461075	3.0875734993947765	4.645032212101765
A0A0H3ND69	STM2140	329573.75	370446.4765625	62416.037109375	41048.775390625	66499.091796875	46646.0755208333	-2.309194796409202	0.0914178760913543	-2.9894374989446995	0.18441652508977352	2.400612672500556	3.1738540240344726
A0A0H3NIX6	STM2141	3067318.875	2464492.75	739356.875	428323.7734375	872369.828125	496143.802083333	-1.8139663765945195	0.238668976770167	-2.312460500542977	0.2120565772948787	2.052635353364687	2.5245170778378556
A0A0H3NNE0	STM2143	31868.6811523437	32353.376953125	39351.8500976562	34114.6782226562	49200.228515625	35006.494140625	0.6265257002044724	0.322233551778329	0.11370628031587246	0.03722997624498535	-0.3042921484261432	-0.07647630407088711
A0A0H3NEU4	STM2144	37731.3818359375	44473.609375	34806.1948242187	36068.8295898438	28898.23828125	35363.6295572917	-0.3847833923023622	-0.2683625559063187	-0.33068314143486544	-0.028486255575619027	0.11642083639604348	0.3021968858592463
A0A0H3ND74	STM2145	197125.99609375	252287.953125	118570.763671875	132146.265625	119674.380859375	123367.247395833	-0.7200037028586983	0.013366017889415743	-1.0321118923937136	-0.09917622968950367	0.7333697207481141	0.9329356627042099
A0A0H3NJ02	STM2146	683308.34375	784379.703125	313874.0625	258990.671875	314601.8984375	264496.609375	-1.1190093668023426	0.0033415622308992556	-1.568302976031533	0.030349091338406187	1.1223509290332419	1.5986520673699394
A0A0H3NDG1	STM2147	583403.25	562783.453125	273807.27734375	264665.4921875	283459.171875	262333.208333333	-1.0413524720398664	0.04998015957858255	-1.1011794637166497	-0.012769656982730377	1.0913326316184486	1.0884098067339194
A0A0H3NNE5	STM2148	562927.046875	535528.7578125	311910.28125	276120.296875	314298.671875	259375.953125	-0.8408117910477393	0.011005067882174794	-1.045919316752168	-0.09025220772556346	0.8518168589299143	0.9556671090266045
A0A0H3NEV4	STM2154	982007.28125	1053274.5	818081.125	860442.828125	832590.09375	775105.6875	-0.23812732843928827	0.025362478144688214	-0.4424165307163317	-0.15068629730299216	0.26348980658397664	0.29173023341333953
A0A0H3ND82	STM2155	1560046.34375	1352699.46875	1656460.71875	1600423.0	1658813.25	1573657.66666667	0.08856258876839647	0.0020474843223033242	0.21828038202547068	-0.02433153596443228	-0.08651510444609327	-0.2426119179899029
A0A0H3NJ53	STM2156	685569.28125	812871.640625	924182.8359375	754726.9375	640000.8515625	921408.979166667	-0.09922864240791562	-0.5301044710912545	0.18081410071452392	0.28788688974095394	-0.43087582868333885	0.10707278902643025
A0A0H3NNF5	STM2157	167210.7578125	179644.77734375	176879.453125	189862.9375	145676.5078125	171869.463541667	-0.19889942559427382	-0.27999822649965816	-0.06383375322389727	-0.1436450688573945	-0.08109880090538424	-0.07981131563349718
A0A0H3NEW1	STM2158	54492.3994140625	56744.0419921875	38835.509765625	36265.5375976562	42392.8232421875	32967.6178385417	-0.3622349681825328	0.1264436457068691	-0.7834192752700293	-0.1375495904002144	0.488678613889402	0.6458696848698148
A0A0H3ND86	STM2159	8487.56652832031	5161.69537353516	9998.31079101562	5795.7431640625	8173.70922851563	5704.70865885417	-0.054360055870452444	-0.2906934511129792	0.1443082087586281	-0.022840454347179316	-0.23633339524252692	-0.1671486631058076
E1WH94	STM2160	9783.52685546875	7080.19848632812	4764.20867919922	4231.90667724609	4078.95599365234	5177.53662109375	-1.2621546923665636	-0.2240366641947066	-0.4515239526278739	0.2909580395322835	1.038118028171857	0.7424819921601575
A0A0H3NNG2	STM2163	966296.1875	811772.515625	386172.609375	288856.73828125	388951.3046875	328845.447916667	-1.3128759230752622	0.01034370646395795	-1.3036657954655788	0.18705555031028792	1.32321962953922	1.4907213457758668
